STALPBR,BKCLASS,ZIPBR,DEPSUM,MSABR,UNINUMBR,ASSET,CNTYNAMB,ADDRESBR,YEAR,STCNTYBR,DEPSUMBR,MSANAMB,CERT,CITYBR,BRNUM,ID
GA,NM,30309,2086068,12060,356828.0,2590918,Fulton,1776 Peachtree St Nw,2025,13121,1132920,"Atlanta-Sandy Springs-Roswell, GA",57071,Atlanta,0,2025_57071_0
GA,NM,30512,2081933,0,10978.0,2970412,Union,59 Highway 515,2003,13291,496407,,16889,Blairsville,0,2003_16889_0
GA,N,30308,2067791,12060,32986.0,2686182,Fulton,"600 West Peachtree Street, One Georgia Center",1994,13121,225664,"Atlanta-Sandy Springs-Roswell, GA",26382,Atlanta,0,1994_26382_0
GA,NM,30339,2055496,12060,495009.0,2572116,Cobb,"3333 Riverwood Parkway Southeast, Suite 100",2013,13067,119250,"Atlanta-Sandy Springs-Roswell, GA",59010,Atlanta,0,2013_59010_0
GA,NM,30635,2030442,0,8790.0,2258102,Elbert,884 Elbert St,2025,13105,242840,,14065,Elberton,0,2025_14065_0
GA,NM,30295,2027539,12060,137.0,2241492,Pike,685 Griffin St,2023,13231,182418,"Atlanta-Sandy Springs-Roswell, GA",172,Zebulon,0,2023_172_0
GA,NM,30340,2025746,12060,441400.0,2520354,Dekalb,5114 Buford Hwy,2021,13089,908983,"Atlanta-Sandy Springs-Alpharetta, GA",58181,Doraville,0,2021_58181_0
GA,NM,31768,2025287,0,14145.0,2279505,Colquitt,225 South Main Street,2009,13071,339361,,20504,Moultrie,0,2009_20504_0
GA,NM,30305,2004049,12060,14825.0,2412238,Fulton,3490 Piedmont Road Ne,2012,13121,54052,"Atlanta-Sandy Springs-Roswell, GA",21440,Atlanta,0,2012_21440_0
GA,NM,31902,1981743,17980,556.0,3877719,Muscogee,1148 Broadway,2002,13215,1431223,"Columbus, GA-AL",873,Columbus,0,2002_873_0
GA,NM,30339,1960123,12060,358566.0,2230230,Cobb,3300 Cumberland Boulevard,2009,13067,1382034,"Atlanta-Sandy Springs-Roswell, GA",57151,Atlanta,0,2009_57151_0
GA,SM,30046,1952377,12060,560.0,2379081,Gwinnett,106 East Crogan Street,2016,13135,116722,"Atlanta-Sandy Springs-Roswell, GA",878,Lawrenceville,0,2016_878_0
GA,N,30434,1931864,0,1410.0,2157563,Jefferson,113 E Broad St,2025,13163,163075,,2138,Louisville,0,2025_2138_0
GA,NM,30635,1929660,0,8790.0,2157152,Elbert,884 Elbert St,2024,13105,254150,,14065,Elberton,0,2024_14065_0
GA,NM,30295,1895109,12060,137.0,2086448,Pike,685 Griffin Street,2021,13231,178447,"Atlanta-Sandy Springs-Alpharetta, GA",172,Zebulon,0,2021_172_0
GA,SM,30046,1892189,12060,560.0,2310783,Gwinnett,106 East Crogan Street,2017,13135,120277,"Atlanta-Sandy Springs-Roswell, GA",878,Lawrenceville,0,2017_878_0
GA,NM,30295,1879115,12060,137.0,2120294,Pike,685 Griffin St,2024,13231,172079,"Atlanta-Sandy Springs-Roswell, GA",172,Zebulon,0,2024_172_0
GA,NM,30295,1877332,12060,137.0,2150164,Pike,685 Griffin St,2025,13231,180529,"Atlanta-Sandy Springs-Roswell, GA",172,Zebulon,0,2025_172_0
GA,NM,30092,1870766,12060,448818.0,2116307,Gwinnett,5100 Peachtree Pkwy,2024,13135,370423,"Atlanta-Sandy Springs-Roswell, GA",58374,Peachtree Corners,0,2024_58374_0
GA,N,30326,1870015,12060,81319.0,2388177,Fulton,945 East Paces Ferry Road Suite 1600,2019,13121,1870015,"Atlanta-Sandy Springs-Alpharetta, GA",35525,Atlanta,0,2019_35525_0
GA,NM,30635,1862108,0,8790.0,2039890,Elbert,884 Elbert St,2022,13105,194027,,14065,Elberton,0,2022_14065_0
GA,NM,31902,1860346,17980,556.0,3680067,Muscogee,1148 Broadway,2001,13215,1278212,"Columbus, GA-AL",873,Columbus,0,2001_873_0
GA,N,30434,1846635,0,1410.0,1983034,Jefferson,113 E Broad St,2022,13163,124427,,2138,Louisville,0,2022_02138_0
GA,N,30434,1820747,0,1410.0,2048327,Jefferson,113 E Broad St,2024,13163,143506,,2138,Louisville,0,2024_2138_0
GA,NM,30339,1813381,12060,358566.0,2168867,Cobb,3300 Cumberland Boulevard,2008,13067,1030185,"Atlanta-Sandy Springs-Roswell, GA",57151,Atlanta,0,2008_57151_0
GA,SM,30046,1806857,12060,560.0,2242881,Gwinnett,106 East Crogan Street,2018,13135,114491,"Atlanta-Sandy Springs-Roswell, GA",878,Lawrenceville,0,2018_878_0
GA,NM,30635,1802988,0,8790.0,2043009,Elbert,884 Elbert St,2023,13105,216625,,14065,Elberton,0,2023_14065_0
GA,SA,30022,1792649,12060,45409.0,3313106,Fulton,11475 Great Oaks Way Su 100,2002,13121,1792649,"Atlanta-Sandy Springs-Roswell, GA",32575,Alpharetta,0,2002_32575_0
GA,NM,31768,1775477,0,14145.0,2191600,Colquitt,225 South Main Street,2008,13071,149859,,20504,Moultrie,0,2008_20504_0
GA,N,30434,1756816,0,1410.0,1917741,Jefferson,113 E Broad St,2023,13163,139594,,2138,Louisville,0,2023_2138_0
GA,NM,30117,1751308,12060,495009.0,2268839,Carroll,201 Maple Street,2011,13045,390101,"Atlanta-Sandy Springs-Roswell, GA",59010,Carrollton,0,2011_59010_0
GA,SM,30046,1729069,12060,560.0,2073794,Gwinnett,106 East Crogan Street,2015,13135,125380,"Atlanta-Sandy Springs-Roswell, GA",878,Lawrenceville,0,2015_878_0
GA,NM,30305,1723182,12060,14825.0,2040778,Fulton,3490 Piedmont Road Ne,2011,13121,90264,"Atlanta-Sandy Springs-Roswell, GA",21440,Atlanta,0,2011_21440_0
GA,NM,30339,1722505,12060,495009.0,2218526,Cobb,"3333 Riverwood Parkway Southeast, Suite 100",2012,13067,51110,"Atlanta-Sandy Springs-Roswell, GA",59010,Atlanta,0,2012_59010_0
GA,NM,31768,1698444,0,14145.0,2048847,Colquitt,225 South Main Street,2007,13071,135913,,20504,Moultrie,0,2007_20504_0
GA,NM,30014,1683170,12060,5914.0,2357276,Newton,1134 Clark Street,2005,13217,189478,"Atlanta-Sandy Springs-Roswell, GA",9243,Covington,0,2005_9243_0
GA,N,30434,1659512,0,1410.0,1815276,Jefferson,113 E Broad St,2021,13163,117100,,2138,Louisville,0,2021_2138_0
GA,NM,30092,1653902,12060,448818.0,1896302,Gwinnett,5100 Peachtree Pkwy,2023,13135,330217,"Atlanta-Sandy Springs-Roswell, GA",58374,Peachtree Corners,0,2023_58374_0
GA,NM,30014,1651674,12060,5914.0,2572378,Newton,1134 Clark Street,2006,13217,165570,"Atlanta-Sandy Springs-Roswell, GA",9243,Covington,0,2006_9243_0
GA,N,31792,1626761,0,56205.0,1927669,Thomas,301 N Broad St,2025,13275,1112542,,34068,Thomasville,0,2025_34068_0
GA,NM,31902,1624739,17980,556.0,3525983,Muscogee,1148 Broadway,2000,13215,937107,"Columbus, GA-AL",873,Columbus,0,2000_873_0
GA,NM,30092,1603421,12060,448818.0,1801010,Gwinnett,5100 Peachtree Pkwy,2022,13135,216349,"Atlanta-Sandy Springs-Alpharetta, GA",58374,Peachtree Corners,0,2022_58374_0
GA,NM,30909,1593414,12260,40359.0,1896507,Richmond,3530 Wheeler Road,2016,13245,754201,"Augusta-Richmond County, GA-SC",27574,Augusta,0,2016_27574_0
GA,NM,30295,1578491,12060,137.0,1761345,Pike,685 Griffin Street,2020,13231,146623,"Atlanta-Sandy Springs-Alpharetta, GA",172,Zebulon,0,2020_172_0
GA,NM,30014,1569706,12060,5914.0,2135648,Newton,1134 Clark Street,2004,13217,154042,"Atlanta-Sandy Springs-Roswell, GA",9243,Covington,0,2004_9243_0
GA,NM,30305,1567335,12060,14825.0,1890118,Fulton,3490 Piedmont Road Ne,2009,13121,174310,"Atlanta-Sandy Springs-Roswell, GA",21440,Atlanta,0,2009_21440_0
GA,NM,30305,1565613,12060,14825.0,1880785,Fulton,3490 Piedmont Road Ne,2010,13121,147840,"Atlanta-Sandy Springs-Roswell, GA",21440,Atlanta,0,2010_21440_0
GA,SM,30046,1549355,12060,560.0,1822276,Gwinnett,106 East Crogan Street,2014,13135,99499,"Atlanta-Sandy Springs-Roswell, GA",878,Lawrenceville,0,2014_878_0
GA,NM,31750,1548822,0,15471.0,1751548,Ben Hill,302 South Main Street,2021,13017,305288,,22257,Fitzgerald,0,2021_22257_0
GA,NM,30548,1546420,12060,426497.0,1761629,Barrow,1907 Highway 211,2017,13013,162609,"Atlanta-Sandy Springs-Roswell, GA",57810,Hoschton,0,2017_57810_0
GA,NM,30909,1540610,12260,40359.0,1791441,Richmond,3530 Wheeler Road,2015,13245,736724,"Augusta-Richmond County, GA-SC",27574,Augusta,0,2015_27574_0
GA,NM,30309,1539613,12060,356828.0,1842104,Fulton,1776 Peachtree St Nw,2024,13121,1218097,"Atlanta-Sandy Springs-Roswell, GA",57071,Atlanta,0,2024_57071_0
GA,NM,30339,1539329,12060,358566.0,1861345,Cobb,3300 Cumberland Boulevard,2007,13067,757297,"Atlanta-Sandy Springs-Roswell, GA",57151,Atlanta,0,2007_57151_0
GA,NM,30909,1535260,12260,40359.0,1777705,Richmond,3530 Wheeler Road,2014,13245,736906,"Augusta-Richmond County, GA-SC",27574,Augusta,0,2014_27574_0
GA,N,31792,1522657,0,56205.0,1764888,Thomas,301 N Broad St,2024,13275,1049560,,34068,Thomasville,0,2024_34068_0
GA,N,30327,1511001,12060,490055.0,2286957,Fulton,3284 Northside Pkwy NW,2009,13121,1511001,"Atlanta-Sandy Springs-Roswell, GA",58987,Atlanta,0,2009_58987_0
GA,NM,30117,1510483,12060,495009.0,1881660,Carroll,201 Maple Street,2010,13045,356087,"Atlanta-Sandy Springs-Roswell, GA",59010,Carrollton,0,2010_59010_0
GA,NM,30548,1507100,12060,426497.0,1763936,Barrow,1907 Highway 211,2016,13013,164004,"Atlanta-Sandy Springs-Roswell, GA",57810,Hoschton,0,2016_57810_0
GA,NM,31902,1491785,17980,556.0,2587506,Muscogee,1148 Broadway,1999,13215,839515,"Columbus, GA-AL",873,Columbus,0,1999_873_0
GA,NM,30236,1486580,12060,43680.0,1711594,Clayton,101 North Main St,2022,13063,121482,"Atlanta-Sandy Springs-Alpharetta, GA",30846,Jonesboro,0,2022_30846_0
GA,NM,30635,1477265,0,8790.0,1658645,Elbert,884 Elbert St,2021,13105,180006,,14065,Elberton,0,2021_14065_0
GA,NM,30092,1465772,12060,448818.0,1654256,Gwinnett,5100 Peachtree Pkwy,2021,13135,326680,"Atlanta-Sandy Springs-Alpharetta, GA",58374,Peachtree Corners,0,2021_58374_0
GA,NM,30092,1452167,12060,14825.0,1775365,Gwinnett,3500 Holcomb Bridge Road,2008,13135,179578,"Atlanta-Sandy Springs-Roswell, GA",21440,Norcross,0,2008_21440_0
GA,NM,30909,1446970,12260,40359.0,1690673,Richmond,3530 Wheeler Road,2013,13245,658629,"Augusta-Richmond County, GA-SC",27574,Augusta,0,2013_27574_0
GA,NM,30236,1440825,12060,43680.0,1652041,Clayton,101 North Main St,2021,13063,140502,"Atlanta-Sandy Springs-Alpharetta, GA",30846,Jonesboro,0,2021_30846_0
GA,NM,30909,1435363,12260,40359.0,1660715,Richmond,3530 Wheeler Road,2012,13245,668199,"Augusta-Richmond County, GA-SC",27574,Augusta,0,2012_27574_0
GA,NM,31750,1426110,0,15471.0,1772165,Ben Hill,302 South Main Street,2020,13017,279473,,22257,Fitzgerald,0,2020_22257_0
GA,NM,30014,1414513,12060,5914.0,1865429,Newton,1134 Clark Street,2003,13217,269172,"Atlanta-Sandy Springs-Roswell, GA",9243,Covington,0,2003_9243_0
GA,NM,30004,1410945,12060,44037.0,1798176,Fulton,8025 Westside Parkway,2004,13121,391184,"Atlanta-Sandy Springs-Roswell, GA",31203,Alpharetta,0,2004_31203_0
GA,N,31792,1404828,0,56205.0,1583553,Thomas,301 N Broad St,2022,13275,940974,,34068,Thomasville,0,2022_34068_0
GA,NM,30092,1391838,12060,14825.0,1631880,Gwinnett,3500 Holcomb Bridge Road,2007,13135,153858,"Atlanta-Sandy Springs-Roswell, GA",21440,Norcross,0,2007_21440_0
GA,NM,30340,1388805,12060,441400.0,1725921,Dekalb,5114 Buford Hwy,2020,13089,339497,"Atlanta-Sandy Springs-Alpharetta, GA",58181,Doraville,0,2020_58181_0
GA,SB,31707,1373777,10500,114423.0,1863572,Dougherty,721 North Westover Boulevard,2015,13095,110603,"Albany, GA",50028,Albany,0,2015_50028_0
GA,NM,30548,1373763,12060,426497.0,1649962,Barrow,1907 Highway 211,2014,13013,56710,"Atlanta-Sandy Springs-Roswell, GA",57810,Hoschton,0,2014_57810_0
GA,NM,30601,1371942,12020,41059.0,1621664,Clarke,150 West Hancock Avenue,2009,13059,474801,"Athens-Clarke County, GA",28225,Athens,0,2009_28225_0
GA,NM,30305,1368770,12060,148.0,1774789,Fulton,"3475 Piedmont Rd, Ne, # 550",2006,13121,351530,"Atlanta-Sandy Springs-Roswell, GA",186,Atlanta,0,2006_186_0
GA,NM,30548,1366141,12060,426497.0,1658240,Barrow,1907 Highway 211,2015,13013,58289,"Atlanta-Sandy Springs-Roswell, GA",57810,Hoschton,0,2015_57810_0
GA,SM,30046,1363443,12060,560.0,1619728,Gwinnett,106 East Crogan Street,2013,13135,101171,"Atlanta-Sandy Springs-Roswell, GA",878,Lawrenceville,0,2013_878_0
GA,NM,30309,1347527,12060,356828.0,1580422,Fulton,1776 Peachtree St Nw,2023,13121,1124730,"Atlanta-Sandy Springs-Roswell, GA",57071,Atlanta,0,2023_57071_0
GA,NM,31021,1343706,0,11848.0,1550495,Laurens,301 Bellevue Ave,2025,13175,348478,,17910,Dublin,0,2025_17910_0
GA,SB,31833,1342340,0,43554.0,1629638,Troup,1233 O.G. Skinner Dr,2018,13285,0,,30720,West Point,0,2018_30720_0
GA,N,30434,1341518,0,1410.0,1505588,Jefferson,113 East Broad Street,2020,13163,119068,,2138,Louisville,0,2020_2138_0
GA,N,31792,1336280,0,56205.0,1579950,Thomas,301 N Broad St,2023,13275,924666,,34068,Thomasville,0,2023_34068_0
GA,NM,30548,1332964,12060,426497.0,1586290,Barrow,1907 Highway 211,2013,13013,53285,"Atlanta-Sandy Springs-Roswell, GA",57810,Hoschton,0,2013_57810_0
GA,NM,30340,1314789,12060,441400.0,1527862,DeKalb,5114 Buford Hwy,2019,13089,303134,"Atlanta-Sandy Springs-Alpharetta, GA",58181,Doraville,0,2019_58181_0
GA,NM,31750,1299908,0,15471.0,1504936,Ben Hill,302 South Main Street,2019,13017,253439,,22257,Fitzgerald,0,2019_22257_0
GA,NM,30236,1296663,12060,43680.0,1506306,Clayton,101 North Main St,2020,13063,150503,"Atlanta-Sandy Springs-Alpharetta, GA",30846,Jonesboro,0,2020_30846_0
GA,SA,31904,1290449,17980,61553.0,2020043,Muscogee,4 Bradley Court,2009,13215,1290449,"Columbus, GA-AL",34780,Columbus,0,2009_34780_0
GA,NM,31902,1275093,17980,556.0,2006784,Muscogee,1148 Broadway,1997,13215,679935,"Columbus, GA-AL",873,Columbus,0,1997_873_0
GA,NM,30004,1273695,12060,44037.0,1612652,Fulton,8025 Westside Parkway,2003,13121,399687,"Atlanta-Sandy Springs-Roswell, GA",31203,Alpharetta,0,2003_31203_0
GA,NM,30295,1267584,12060,137.0,1430678,Pike,685 Griffin Street,2019,13231,120468,"Atlanta-Sandy Springs-Alpharetta, GA",172,Zebulon,0,2019_172_0
GA,NM,30092,1255550,12060,14825.0,1490624,Gwinnett,3500 Holcomb Bridge Road,2006,13135,161187,"Atlanta-Sandy Springs-Roswell, GA",21440,Norcross,0,2006_21440_0
GA,NM,31902,1253638,17980,556.0,1924017,Muscogee,1148 Broadway,1998,13215,640912,"Columbus, GA-AL",873,Columbus,0,1998_873_0
GA,NM,30909,1248184,12260,40359.0,1424722,Richmond,3530 Wheeler Road,2011,13245,679322,"Augusta-Richmond County, GA-SC",27574,Augusta,0,2011_27574_0
GA,NM,31021,1239419,0,11848.0,1420922,Laurens,301 Bellevue Avenue,2022,13175,329657,,17910,Dublin,0,2022_17910_0
GA,NM,31021,1229603,0,11848.0,1429759,Laurens,301 Bellevue Ave,2024,13175,346352,,17910,Dublin,0,2024_17910_0
GA,NM,31516,1227442,0,3878.0,1409009,Pierce,3473 Us Highway 84,2025,13229,223496,,5694,Blackshear,0,2025_5694_0
GA,N,31792,1226941,0,56205.0,1396950,Thomas,301 North Broad Street,2021,13275,876732,,34068,Thomasville,0,2021_34068_0
GA,SA,30022,1226677,12060,45409.0,2157653,Fulton,11475 Great Oaks Way Su 100,2001,13121,1226677,"Atlanta-Sandy Springs-Roswell, GA",32575,Alpharetta,0,2001_32575_0
GA,NM,30909,1218871,12260,40359.0,1404460,Richmond,3530 Wheeler Road,2010,13245,575242,"Augusta-Richmond County, GA-SC",27574,Augusta,0,2010_27574_0
GA,NM,30635,1218864,0,8790.0,1490675,Elbert,884 Elbert St,2020,13105,155225,,14065,Elberton,0,2020_14065_0
GA,SB,31707,1217757,10500,114423.0,1482901,Dougherty,721 North Westover Boulevard,2014,13095,258547,"Albany, GA",50028,Albany,0,2014_50028_0
GA,SB,31833,1216953,0,43554.0,1478645,Troup,1233 O.G. Skinner Dr,2017,13285,0,,30720,West Point,0,2017_30720_0
GA,NM,31768,1211676,0,14145.0,1560256,Colquitt,225 South Main Street,2006,13071,127740,,20504,Moultrie,0,2006_20504_0
GA,NM,30295,1204273,12060,137.0,1337686,Pike,685 Griffin Street,2018,13231,111153,"Atlanta-Sandy Springs-Roswell, GA",172,Zebulon,0,2018_172_0
GA,NM,31021,1198079,0,11848.0,1404221,Laurens,301 Bellevue Ave,2023,13175,358137,,17910,Dublin,0,2023_17910_0
GA,NM,31902,1197952,17980,556.0,1801183,Muscogee,1148 Broadway,1996,13215,630246,"Columbus, GA-AL",873,Columbus,0,1996_873_0
GA,NM,30339,1193876,12060,358566.0,1360835,Cobb,3300 Cumberland Boulevard,2006,13067,548574,"Atlanta-Sandy Springs-Roswell, GA",57151,Atlanta,0,2006_57151_0
GA,NM,30309,1190161,12060,356828.0,1320569,Fulton,"1776 Peachtree St Nw, Suite 300",2022,13121,975500,"Atlanta-Sandy Springs-Alpharetta, GA",57071,Atlanta,0,2022_57071_0
GA,SB,31833,1178032,0,43554.0,1426129,Troup,1233 O.G. Skinner Dr,2016,13285,0,,30720,West Point,0,2016_30720_0
GA,NM,30340,1174754,12060,441400.0,1350606,DeKalb,5114 Buford Hwy,2018,13089,378107,"Atlanta-Sandy Springs-Roswell, GA",58181,Doraville,0,2018_58181_0
GA,NM,30295,1172088,12060,137.0,1308058,Pike,685 Griffin Street,2017,13231,106722,"Atlanta-Sandy Springs-Roswell, GA",172,Zebulon,0,2017_172_0
GA,NM,30326,1164510,12060,32746.0,1489327,Fulton,950 East Paces Ferry Road,1999,13121,80178,"Atlanta-Sandy Springs-Roswell, GA",26307,Atlanta,0,1999_26307_0
GA,NM,30326,1162234,12060,32746.0,1603852,Fulton,950 East Paces Ferry Road,2000,13121,68898,"Atlanta-Sandy Springs-Roswell, GA",26307,Atlanta,0,2000_26307_0
GA,NM,31021,1161883,0,11848.0,1329319,Laurens,301 Bellevue Avenue,2021,13175,327792,,17910,Dublin,0,2021_17910_0
GA,NM,31208,1160425,31420,39687.0,1358538,Bibb,4219 Forsyth Road,2008,13021,598388,"Macon, GA",27367,Macon,0,2008_27367_0
GA,SA,31201,1152881,31420,42402.0,1652908,Bibb,201 Second Street,1999,13021,275569,"Macon, GA",29568,Macon,0,1999_29568_0
GA,NM,30548,1140145,12060,426497.0,1408774,Barrow,1907 Highway 211,2012,13013,53310,"Atlanta-Sandy Springs-Roswell, GA",57810,Hoschton,0,2012_57810_0
GA,SB,30642,1137852,0,10593.0,1331577,Greene,6340 Lake Oconee Pkwy,2024,13133,573520,,16418,Greensboro,0,2024_16418_0
GA,SB,30642,1134836,0,10593.0,1339277,Greene,6340 Lake Oconee Pkwy,2025,13133,432830,,16418,Greensboro,0,2025_16418_0
GA,NM,30531,1132456,0,3886.0,1302529,Habersham,448 North Main Street,2009,13137,288227,,5702,Cornelia,0,2009_5702_0
GA,NM,31516,1127709,0,3878.0,1310576,Pierce,3473 Us Highway 84,2024,13229,193196,,5694,Blackshear,0,2024_5694_0
GA,SA,31904,1123722,17980,61553.0,2401398,Muscogee,4 Bradley Court,2010,13215,1123722,"Columbus, GA-AL",34780,Columbus,0,2010_34780_0
GA,NM,31902,1106668,17980,556.0,1577990,Muscogee,1148 Broadway,1995,13215,569691,"Columbus, GA-AL",873,Columbus,0,1995_873_0
GA,NM,30305,1104780,12060,454109.0,1373282,Fulton,"3280 Peachtree Road, Suite 1600",2015,13121,1104780,"Atlanta-Sandy Springs-Roswell, GA",58492,Atlanta,0,2015_58492_0
GA,NM,30092,1091175,12060,14825.0,1345671,Gwinnett,3500 Holcomb Bridge Road,2005,13135,105178,"Atlanta-Sandy Springs-Roswell, GA",21440,Norcross,0,2005_21440_0
GA,NM,30601,1082581,12020,41059.0,1353797,Clarke,124 East Hancock Avenue,2008,13059,310582,"Athens-Clarke County, GA",28225,Athens,0,2008_28225_0
GA,NM,39837,1072876,0,14733.0,1141417,Miller,203 W Crawford St,2025,13201,110300,,21292,Colquitt,0,2025_21292_0
GA,SB,31707,1072441,10500,114423.0,1329945,Dougherty,721 North Westover Boulevard,2013,13095,221225,"Albany, GA",50028,Albany,0,2013_50028_0
GA,SM,30046,1072229,12060,560.0,1352853,Gwinnett,106 East Crogan Street,2012,13135,127144,"Atlanta-Sandy Springs-Roswell, GA",878,Lawrenceville,0,2012_878_0
GA,SA,31201,1062973,31420,42402.0,1512574,Bibb,201 Second Street,1998,13021,213566,"Macon, GA",29568,Macon,0,1998_29568_0
GA,NM,30092,1062929,12060,448818.0,1311078,Gwinnett,5100 Peachtree Parkway,2020,13135,204092,"Atlanta-Sandy Springs-Alpharetta, GA",58374,Peachtree Corners,0,2020_58374_0
GA,SM,30046,1062754,12060,560.0,1254914,Gwinnett,106 East Crogan Street,2010,13135,140374,"Atlanta-Sandy Springs-Roswell, GA",878,Lawrenceville,0,2010_878_0
GA,SA,31904,1060775,17980,61553.0,2619451,Muscogee,"4 Bradley Park Court, Suite 1c",2011,13215,1060775,"Columbus, GA-AL",34780,Columbus,0,2011_34780_0
GA,SM,30046,1060081,12060,560.0,1278592,Gwinnett,106 East Crogan Street,2011,13135,130570,"Atlanta-Sandy Springs-Roswell, GA",878,Lawrenceville,0,2011_878_0
GA,N,30434,1058737,0,1410.0,1190806,Jefferson,113 East Broad Street,2019,13163,93855,,2138,Louisville,0,2019_2138_0
GA,NM,39837,1058564,0,14733.0,1117623,Miller,203 W Crawford St,2024,13201,90427,,21292,Colquitt,0,2024_21292_0
GA,NM,30909,1057668,12260,40359.0,1305259,Richmond,3530 Wheeler Road,2009,13245,579959,"Augusta-Richmond County, GA-SC",27574,Augusta,0,2009_27574_0
GA,NM,30295,1057312,12060,137.0,1187650,Pike,685 Griffin Street,2016,13231,96928,"Atlanta-Sandy Springs-Roswell, GA",172,Zebulon,0,2016_172_0
GA,SB,30642,1055194,0,10593.0,1237081,Greene,6340 Lake Oconee Pkwy,2023,13133,554056,,16418,Greensboro,0,2023_16418_0
GA,NM,39837,1042620,0,14733.0,1091110,Miller,203 W Crawford St,2023,13201,91226,,21292,Colquitt,0,2023_21292_0
GA,NM,31516,1039584,0,3878.0,1182015,Pierce,3473 Us Highway 84,2023,13229,189562,,5694,Blackshear,0,2023_5694_0
GA,NM,31750,1038763,0,15471.0,1202586,Ben Hill,302 South Main Street,2018,13017,231078,,22257,Fitzgerald,0,2018_22257_0
GA,SM,31602,1036754,46660,13591.0,1275495,Lowndes,3102 North Oak Street Extension,2009,13185,338199,"Valdosta, GA",19797,Valdosta,0,2009_19797_0
GA,SB,30642,1034756,0,10593.0,1192984,Greene,6340 Lake Oconee Parkway,2022,13133,487397,,16418,Greensboro,0,2022_16418_0
GA,NM,30004,1029833,12060,44037.0,1231041,Fulton,8025 Westside Parkway,2002,13121,303348,"Atlanta-Sandy Springs-Roswell, GA",31203,Alpharetta,0,2002_31203_0
GA,NM,31750,1027982,0,15471.0,1196640,Ben Hill,302 South Main Street,2017,13017,222239,,22257,Fitzgerald,0,2017_22257_0
GA,NM,31516,1020453,0,3878.0,1112898,Pierce,3473 Us Hwy 84,2022,13229,174612,,5694,Blackshear,0,2022_05694_0
GA,NM,30531,1019815,0,3886.0,1186139,Habersham,448 North Main Street,2008,13137,236230,,5702,Cornelia,0,2008_5702_0
GA,NM,31750,1016633,0,15471.0,1291183,Ben Hill,302 South Main Street,2009,13017,275775,,22257,Fitzgerald,0,2009_22257_0
GA,NM,31750,1012793,0,15471.0,1249351,Ben Hill,302 South Main Street,2010,13017,254477,,22257,Fitzgerald,0,2010_22257_0
GA,N,30434,1011209,0,1410.0,1117640,Jefferson,113 East Broad Street,2018,13163,97361,,2138,Louisville,0,2018_2138_0
GA,NM,30295,1006807,12060,137.0,1122522,Pike,685 Griffin Street,2015,13231,91188,"Atlanta-Sandy Springs-Roswell, GA",172,Zebulon,0,2015_172_0
GA,NM,31750,1003725,0,15471.0,1194395,Ben Hill,302 South Main Street,2011,13017,216193,,22257,Fitzgerald,0,2011_22257_0
GA,SM,31602,998992,46660,13591.0,1221309,Lowndes,3102 North Oak Street Extension,2008,13185,288779,"Valdosta, GA",19797,Valdosta,0,2008_19797_0
GA,NM,30092,998393,12060,14825.0,1172814,Gwinnett,3500 Holcomb Bridge Road,2004,13135,67856,"Atlanta-Sandy Springs-Roswell, GA",21440,Norcross,0,2004_21440_0
GA,NM,30022,997918,12060,80251.0,1252516,Fulton,11140 State Bridge Road,2007,13121,594576,"Atlanta-Sandy Springs-Roswell, GA",35469,Alpharetta,0,2007_35469_0
GA,NM,30305,995399,12060,454109.0,1206636,Fulton,"3280 Peachtree Road, Suite 1600",2014,13121,995399,"Atlanta-Sandy Springs-Roswell, GA",58492,Atlanta,0,2014_58492_0
GA,NM,30346,994585,12060,10491.0,1443393,Fulton,"One Ravinia Drive, Suite 1000",1995,13121,994585,"Atlanta-Sandy Springs-Roswell, GA",16303,Atlanta,0,1995_16303_0
GA,NM,39837,992004,0,14733.0,1046629,Miller,203 W Crawford St,2022,13201,76559,,21292,Colquitt,0,2022_21292_0
GA,NM,31021,989651,0,11848.0,1124707,Laurens,301 Bellevue Avenue,2020,13175,267486,,17910,Dublin,0,2020_17910_0
GA,NM,31208,987625,31420,39687.0,1211752,Bibb,4219 Forsyth Road,2007,13021,451431,"Macon, GA",27367,Macon,0,2007_27367_0
GA,NM,31750,979417,0,15471.0,1145128,Ben Hill,302 South Main Street,2016,13017,223068,,22257,Fitzgerald,0,2016_22257_0
GA,NM,31750,972809,0,15471.0,1130399,Ben Hill,302 South Main Street,2012,13017,204924,,22257,Fitzgerald,0,2012_22257_0
